CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15008051,2,MOTOR VEHICLE,N,N,TX,1HD1KBM11EB681101,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77084,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15008214,1,MOTOR VEHICLE,N,N,TX,5VPGB16D243003822,2004,RED,VICTORY,NA,MOTORCYCLE,N,76179,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,2,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 4,1,N,HOLT,PSPD,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15009353,1,MOTOR VEHICLE,N,Y,TX,JS1GN7CA752109915,2005,BLU,SUZUKI,UNKNOWN,MOTORCYCLE,N,78415,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,TEXSTAR WRECKER,3041 HOLLY RD,FLEEING OR EVADING POLICE,NA,UNSAFE SPEED,WEST,Y,0,1,0,0,0,1,0
15010045,2,MOTOR VEHICLE,N,N,TX,1HD1BLL16LY012551,1990,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75234,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 4,12,NA,NA,NA,N,PRO TOW,"804 TEXAS ST DENTON, TX",NONE,NA,NA,EAST,Y,1,0,0,0,0,1,0
15010403,2,MOTOR VEHICLE,N,N,TX,JKBVNMA164A003982,2004,BLU,KAWASAKI,NA,MOTORCYCLE,N,79912,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,NA,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,NA,Y,AD TOWING,DRIVERS REQUEST,FAULTY EVASIVE ACTION,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15010880,2,MOTOR VEHICLE,N,N,TX,1HD1FFW163Y629448,2003,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77371,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,KEN'S TOWING  936-327-4338,"1806 N. WASHINGTON, LIVINGSTON TX 77351",NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15010908,1,MOTOR VEHICLE,N,N,TX,1HD1JD5307Y077926,2007,WHI,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75650,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,NA,NA,NA,N,PRIVATE VEHICLE,OWNERS RESIDENCE,FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,1,0,0,0,1,0
15010908,2,MOTOR VEHICLE,N,N,TX,1HD1BX51X9Y028359,NA,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75650,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,PRIVATE VEHICLE,OWNERS RESIDENCE,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15012693,1,MOTOR VEHICLE,N,N,TX,JS1NP41A772102498,2007,BLU,SUZUKI,UNKNOWN,MOTORCYCLE,N,78624,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,VIERUS AUTO (830)998-2520,"201 E. SAN ANTONIO, FREDERICKSBURG, TX.",UNSAFE SPEED,HAD BEEN DRINKING,NA,SOUTHWEST,Y,1,0,0,0,0,1,0
15013044,1,MOTOR VEHICLE,N,N,TX,1HFSC2200WA000579,1998,ONG,HONDA,UNKNOWN,MOTORCYCLE,N,75670,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,COLE'S WRECKER (903)935-1140,"511 E. TRAVIS ST., MARSHALL, TX",UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,EAST,Y,1,0,0,0,0,1,0
15013376,2,MOTOR VEHICLE,N,N,TX,1HD1FDV1X3Y725198,2003,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77378,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,10,NA,NA,NA,N,DRIVER,DROVE AWAY,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15013502,2,MOTOR VEHICLE,N,N,LA,1HD1GX418CC319353,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76179,1,LIABILITY INSURANCE POLICY,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,LONESTAR TOWING,636 GRANITE RIDGE DR. FW TX 76179,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
15013628,2,MOTOR VEHICLE,N,N,TX,2D45MC011ES000340,NA,BLK,APRILIA,UNKNOWN,MOTORCYCLE,N,78204,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15013972,2,MOTOR VEHICLE,N,N,TX,JS1SK43A972100993,2007,GRN,SUZUKI,NA,MOTORCYCLE,N,79605,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,ABILENE WRECKER,5201 N 1ST,NONE,NA,NA,SOUTHWEST,Y,1,1,0,0,0,2,0
15014959,1,MOTOR VEHICLE,N,N,TX,1HD1CGP49WY201692,1998,BRO,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79705,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,2,NA,NA,NA,N,DRIVEN AWAY,,DISREGARD STOP SIGN OR LIGHT,DRIVER INATTENTION,NA,NORTH,Y,0,1,0,0,0,1,0
15015644,1,MOTOR VEHICLE,N,N,TX,JYAVP17E07A024775,2007,RED,YAMAHA,UNKNOWN,MOTORCYCLE,N,75672,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,1,NA,NA,NA,N,RELEASED AT SCENE,,OTHER (EXPLAIN IN NARRATIVE),NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
15015780,1,MOTOR VEHICLE,N,N,TX,JYARN17E97A004032,2007,WHI,YAMAHA,NA,MOTORCYCLE,N,78748,1,LIABILITY INSURANCE POLICY,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,NA,NA,NA,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,ANIMAL ON ROAD- DOMESTIC,FAULTY EVASIVE ACTION,NA,WEST,Y,0,0,1,0,0,1,0
15015820,2,MOTOR VEHICLE,N,N,TX,ZD4S6C00894001459,NA,SIL,APRILIA,NA,MOTORCYCLE,N,78664,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,,,,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15016955,2,MOTOR VEHICLE,N,N,TX,JH2SC5158CK000075,NA,WHI,HONDA,NA,MOTORCYCLE,Y,77511,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,LAWRENCE WRECKER,3540 N GORDON,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15017363,2,MOTOR VEHICLE,N,N,TX,SMT910K19FT681181,NA,BLK,NA,NA,MOTORCYCLE,N,79934,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,6,NA,NA,NA,N,PRIVATE WRECKER,AT OWNER'S REQUEST,NONE,NA,NA,SOUTHEAST,Y,0,0,0,1,0,0,0
15017875,1,MOTOR VEHICLE,N,N,TX,JYARN20E27A008732,2000,BLK,YAMAHA,NA,MOTORCYCLE,N,77027,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,LEFT LEGALLY PARKED AT 1800 ASHLAND,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15018508,2,MOTOR VEHICLE,N,N,TX,JKAEX8A15EA000658,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,77040,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,HY-TECH TOWING & RECOVERY,8210 PINEMONT,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15018649,2,MOTOR VEHICLE,N,N,TX,JH2SC51795M300247,2005,BLK,HONDA,NA,MOTORCYCLE,N,75237,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,Y,DAVES WRECKER,3010 HARD ROCK RD. GRAND PRAIRIE,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15018769,2,MOTOR VEHICLE,N,N,TX,1HD1BMY4X3Y044184,2003,SIL,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77502,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,9,N,,,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15019010,1,MOTOR VEHICLE,N,N,TX,JKAEXEE10CDA04110,NA,GRN,KAWASAKI,UNKNOWN,MOTORCYCLE,N,76302,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,BIG DADDY'S WRECKER 940-767-5555,"3101 ARMORY RD, WICHITA FALLS TX, 76302",UNDER INFLUENCE - ALCOHOL,NA,NA,NORTHEAST,Y,0,0,0,1,0,0,0
15021507,2,MOTOR VEHICLE,N,N,TX,1HD1KB43X7Y600582,2007,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76107,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,AA WRECKER,5709 B DENTON HIGHWAY,NONE,NA,NA,EAST,Y,0,0,2,0,0,2,0
15022406,3,MOTOR VEHICLE,N,N,TX,1HD1GXM17FC327237,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75801,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,NORTHEAST,N,0,1,0,0,0,1,0
15022698,1,MOTOR VEHICLE,N,N,TX,JYARN17E5DA009093,NA,BLK,YAMAHA,UNKNOWN,MOTORCYCLE,N,77007,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,CFM TOWING,"1104 S FRAZIER CONROE, TX 77301",UNSAFE SPEED,UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NORTHWEST,Y,0,1,0,0,0,1,0
15023040,1,MOTOR VEHICLE,N,N,CA,1HD1GDL31RY310202,1994,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79938,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,NEW BRAUNFELS TOWING,"5927 SAFARI LANE NEW BRAUNFELS, X 78130",UNSAFE SPEED,PASSED IN NO PASSING LANE,UNDER INFLUENCE - ALCOHOL,NORTHEAST,Y,1,0,0,0,0,1,0
15023070,1,MOTOR VEHICLE,N,N,TX,1HD1JBB161Y066556,2001,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75755,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,UNDER INFLUENCE - ALCOHOL,DISREGARD STOP SIGN OR LIGHT,NA,WEST,Y,1,0,0,0,0,1,0
15024559,2,MOTOR VEHICLE,Y,N,TX,JYARN39E1FA000791,NA,RED,YAMAHA,UNKNOWN,MOTORCYCLE,N,77706,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,N,DRIVER,DRIVEN AWAY,NONE,NA,NA,SOUTH,Y,0,0,0,0,0,0,0
15024640,1,MOTOR VEHICLE,N,N,TX,JKBZGNA129A019346,NA,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,78374,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,PORTLAND WRECKER,PORTLAND WRECKER SERVICE,FOLLOWED TOO CLOSELY,UNSAFE SPEED,NA,NORTH,Y,0,0,0,1,0,0,0
15025146,2,MOTOR VEHICLE,N,N,TX,SJN548791B1388100,2000,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78550,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,NA,NA,NA,N,DOUBLE A WRECKER,"502 W JACKSON, HARLINGEN",NONE,NA,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15026408,1,MOTOR VEHICLE,N,N,TX,JKAZX4R179A013612,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,75042,3,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",FOLLOWED TOO CLOSELY,NA,NA,EAST,Y,0,0,1,0,0,1,0
15028018,2,MOTOR VEHICLE,N,N,TX,MLHNC5216F5102380,NA,RED,HONDA,NA,MOTORCYCLE,N,77095,2,NA,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,3,FRONT END DAMAGE CONCENTRATED IMPACT,NO DAMAGE,12,N,NORTHWAY WRECKER CHIP #891,7938 WRIGHT RD. #B,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15028293,1,MOTOR VEHICLE,N,N,TX,JS1VS53A6W2104081,1998,RED,SUZUKI,NA,MOTORCYCLE,N,75703,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,NA,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,NA,N,,,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15028553,1,MOTOR VEHICLE,N,N,TX,MLCCH41A1E1600826,NA,SIL,SUZUKI,NA,MOTORCYCLE,N,79938,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,Y,SOHLE,11615 RAILROAD,WRONG WAY - ONE WAY ROAD,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15029878,2,MOTOR VEHICLE,Y,N,TX,JH2SC5152DK100092,NA,BLK,HONDA,NA,MOTORCYCLE,N,78613,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,LAKESIDE TOWING (512)259-6620,"911 QUEST PARKWAY, CEDAR PARK, TX 78613",NONE,NA,NA,SOUTHEAST,Y,0,0,0,0,0,0,0
15030269,1,MOTOR VEHICLE,N,N,TX,1HFSC52646A303139,2006,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,76116,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,BRAD'S TOWING,"1630 RIVERVIEW DR. LEWISVILLE, TX.",NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15033863,1,MOTOR VEHICLE,N,N,TX,JH2RC50438K410393,NA,SIL,HONDA,UNKNOWN,MOTORCYCLE,N,76258,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,NO DAMAGE,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,N,BRAD'S TOWING,"1630 RIVERVIEW DRIVE, LEWISVILLE, TEXAS",FOLLOWED TOO CLOSELY,FAILED TO CONTROL SPEED,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15034103,1,MOTOR VEHICLE,N,N,TX,JS1VY51A012102563,2001,BLU,SUZUKI,UNKNOWN,MOTORCYCLE,N,75021,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,Y,CONTRACT WRECKER,GARLAND PD CITY POUND,SPEEDING - (OVERLIMIT),FLEEING OR EVADING POLICE,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15034589,2,MOTOR VEHICLE,N,N,TX,1HFSC18071A502483,2001,BLK,HONDA,NA,MOTORCYCLE,N,75126,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,EASTLAKE WRECKER,"306 E BROAD, FORNEY, TX 75126",NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15035341,2,MOTOR VEHICLE,N,N,TX,JKAZRCD12CA026562,NA,ONG,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79752,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,NEAL POOL REKER SERVICE,"1117 S. GRANT ODESSA, TEXAS",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15035829,2,MOTOR VEHICLE,N,N,TX,1HD1LF322CC424454,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77706,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,3,N,DOUG'S,WRECKER LOT,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15037132,1,MOTOR VEHICLE,N,N,TX,JKAEXEE19GDA20974,NA,RED,KAWASAKI,NA,MOTORCYCLE,N,75243,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,JORDAN TOWING,"601 DIGITAL, PLANO, TX 75075",UNSAFE SPEED,NA,NA,NORTHWEST,Y,1,0,0,0,0,1,0
15038126,2,MOTOR VEHICLE,N,N,TX,1HD1KRM16EB667896,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76065,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,Y,BEARDS TOWING,"5033 SUN VALLEY DR. FORT WORTH,TX 76119",NONE,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
15040449,2,MOTOR VEHICLE,N,N,TX,1HD1BXB1X2Y034737,2002,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79756,2,NA,NA,NA,NA,NA,NA,NA,N,OWNER,OWNER,NONE,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
15040954,2,MOTOR VEHICLE,N,N,TX,JYAVP33E8BA000394,NA,MAR,YAMAHA,UNKNOWN,MOTORCYCLE,N,78417,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,ERIKA'S WRECKER,2528 HOLLY RD,NONE,NA,NA,WEST,Y,0,0,0,0,0,0,1
15041118,2,MOTOR VEHICLE,N,N,TX,1HD1GHL10WY319684,1998,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77662,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,RAY'S,240 W FREEWAY   769-5175,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15042053,2,MOTOR VEHICLE,N,N,TX,1HD1KBM1XGB647127,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77375,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,FAST TOW,2305 LYONS,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15042729,2,MOTOR VEHICLE,Y,N,TX,4K7S81358YC009326,2002,WHI,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77520,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,N,,,NONE,NA,NA,NORTH,N,0,0,0,0,0,0,0
15042729,2,MOTOR VEHICLE,Y,N,TX,4K7S81358YC009326,2002,WHI,UNKNOWN,UNKNOWN,MOTORCYCLE,N,77520,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,9,N,,,NONE,NA,NA,NORTH,N,0,0,0,0,0,0,0
15043102,1,MOTOR VEHICLE,N,N,TX,JYA5AHE0XWA009362,1998,WHI,YAMAHA,NA,MOTORCYCLE,N,76501,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,FAILED TO DRIVE IN SINGLE LANE,DRIVER INATTENTION,SOUTHWEST,Y,0,1,0,0,0,1,0
15043779,2,MOTOR VEHICLE,N,N,TX,JKAEXEE19GDA21266,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,77345,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 4,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,NA,Y,ANGEL WRECKER SERVICE,11360 EASTEX FRWY,NONE,NA,NA,NORTH,N,1,0,0,0,0,1,0
15044036,2,MOTOR VEHICLE,N,N,TX,JS1VS55AX52117251,2005,MUL,ISUZU,UNKNOWN,MOTORCYCLE,N,77414,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15044196,2,MOTOR VEHICLE,N,N,TX,1HD1TEN13EB961471,NA,SIL,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75022,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,MITCHEM WRECKER SERVICE,"5715 W. IH 20 BIG SPRING, TX 79720",NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15044241,1,MOTOR VEHICLE,N,N,TX,JH2SC57057M302235,2007,BLK,HONDA,NA,MOTORCYCLE,N,75068,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,IMPROPER START FROM PARKED POSITION,NA,OTHER (EXPLAIN IN NARRATIVE),NORTHWEST,Y,0,0,0,1,0,0,0
15044779,1,MOTOR VEHICLE,N,N,TX,1HD4CFM10RY221027,1994,BLU,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75929,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15045342,1,MOTOR VEHICLE,N,N,TX,JH2PC35055M601881,2005,GRN,HONDA,NA,MOTORCYCLE,N,75028,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,PRO TOW,PRO TOW,FAILED TO CONTROL SPEED,DRIVER INATTENTION,NA,EAST,Y,0,0,1,0,0,1,0
15046786,2,MOTOR VEHICLE,N,N,TX,4MZJX03DX63602177,2006,BLK,BUELL,NA,MOTORCYCLE,N,77007,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,ELITE COLLISION #807,1733 ENNIS  713.523.3338,NONE,NA,NA,EAST,Y,0,0,1,0,0,1,0
15047870,2,MOTOR VEHICLE,N,N,TX,1HFSC46052A011089,2002,PLE,HONDA,UNKNOWN,MOTORCYCLE,N,78233,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,N,,,NONE,NA,NA,NORTHWEST,Y,0,0,1,0,0,1,0
