"CRASH_ID","UNIT_NBR","DRVR_LIC_RESTRIC_ID"
14921232,2,"NONE"
14921233,1,"WITH CORRECTIVE LENSES"
14921233,2,"NONE"
14921234,1,"NONE"
14921234,2,"NONE"
14921244,1,"OTHER/OUT OF STATE"
14921244,3,"UNLICENSED"
14921244,4,"NONE"
14921244,5,"NONE"
14921246,1,"NONE"
14921246,2,"NONE"
14921246,3,"UNKNOWN"
14921251,1,"NONE"
14921251,2,"NONE"
14921251,3,"NONE"
14921252,1,"OTHER/OUT OF STATE"
14921252,2,"NONE"
14921252,3,"OTHER/OUT OF STATE"
14921259,1,"NONE"
14921259,2,"NONE"
14921269,1,"UNLICENSED"
14921269,2,"NONE"
14921280,1,"OTHER/OUT OF STATE"
14921280,2,"NONE"
14921283,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14921283,2,"WITH CORRECTIVE LENSES"
14921286,1,"WITH CORRECTIVE LENSES"
14921286,2,"WITH CORRECTIVE LENSES"
14921291,1,"NONE"
14921291,2,"WITH CORRECTIVE LENSES"
14921291,3,"NONE"
14921292,1,"UNLICENSED"
14921292,2,"NONE"
14921295,1,"UNKNOWN"
14921295,2,"NONE"
14921296,1,"NONE"
14921296,2,"WITH CORRECTIVE LENSES"
14921314,1,"NONE"
14921314,2,"WITH CORRECTIVE LENSES"
14921316,1,"UNLICENSED"
14921316,2,"NONE"
14921318,1,"UNLICENSED"
14921319,1,"UNKNOWN"
14921319,2,"WITH CORRECTIVE LENSES"
14921319,2,"LOFS 21 OR OVER"
14921319,3,"UNKNOWN"
14921321,1,"NONE"
14921321,2,"WITH CORRECTIVE LENSES"
14921326,1,"NONE"
14921327,1,"NONE"
14921327,2,"NONE"
14921339,1,"NONE"
14921339,2,"WITH CORRECTIVE LENSES"
14921346,1,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
14921346,2,"WITH CORRECTIVE LENSES"
14921346,3,"WITH CORRECTIVE LENSES"
14921349,1,"NONE"
14921358,1,"UNLICENSED"
14921362,1,"NONE"
14921362,2,"NONE"
14921381,1,"NONE"
14921381,2,"WITH CORRECTIVE LENSES"
14921383,1,"NONE"
14921399,1,"NONE"
14921418,1,"VEHICLE NOT TO EXCEED CLASS C (EFF. END 12/31/2016)"
14921418,2,"VEHICLE NOT TO EXCEED CLASS C (EFF. END 12/31/2016)"
14921424,1,"UNLICENSED"
14921443,1,"WITH CORRECTIVE LENSES"
14921444,1,"NONE"
14921444,2,"NONE"
14921449,1,"UNLICENSED"
14921454,1,"NONE"
14921454,2,"NONE"
14921467,1,"NONE"
14921467,2,"NONE"
14921469,1,"NONE"
14921469,2,"NONE"
14921470,1,"WITH CORRECTIVE LENSES"
14921473,1,"OTHER/OUT OF STATE"
14921473,3,"WITH CORRECTIVE LENSES"
14921477,1,"WITH CORRECTIVE LENSES"
14921477,2,"WITH CORRECTIVE LENSES"
14921477,3,"NONE"
14921484,1,"LICENSED MC OPERATOR 21 OR OVER IN SIGHT"
14921484,2,"NONE"
14921487,1,"WITH CORRECTIVE LENSES"
14921487,2,"NONE"
14921490,1,"NONE"
14921490,2,"HME EXPIRATION DATE MM/DD/YY"
14921492,1,"NONE"
14921492,2,"WITH CORRECTIVE LENSES"
14921507,1,"NONE"
14921519,1,"NONE"
14921540,1,"LOFS 21 OR OVER"
14921544,1,"NONE"
14921546,1,"WITH CORRECTIVE LENSES"
14921546,2,"NONE"
14921550,1,"WITH CORRECTIVE LENSES"
14921550,2,"STATED ON LICENSE"
14921550,3,"UNKNOWN"
14921554,1,"WITH CORRECTIVE LENSES"
14921560,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14921560,2,"WITH CORRECTIVE LENSES"
14921562,1,"WITH CORRECTIVE LENSES"
14921562,2,"NONE"
14921563,1,"NONE"
14921563,2,"NONE"
14921573,1,"NONE"
14921573,2,"UNLICENSED"
14921576,1,"NONE"
14921576,2,"NONE"
14921578,1,"UNLICENSED"
14921579,1,"NONE"
14921579,2,"WITH CORRECTIVE LENSES"
14921582,1,"UNLICENSED"
14921589,1,"UNLICENSED"
14921589,2,"NONE"
14921595,1,"NONE"
14921595,2,"OTHER/OUT OF STATE"
14921603,1,"WITH CORRECTIVE LENSES"
14921603,2,"WITH CORRECTIVE LENSES"
14921605,1,"NONE"
14921611,1,"NONE"
14921611,2,"NONE"
14921612,1,"UNLICENSED"
14921612,2,"NONE"
14921622,1,"NONE"
14921622,2,"WITH CORRECTIVE LENSES"
14921628,1,"UNLICENSED"
14921628,2,"LOFS 21 OR OVER"
14921643,1,"UNLICENSED"
14921643,3,"NONE"
14921643,4,"NONE"
14921644,1,"NONE"
14921644,2,"UNLICENSED"
14921644,3,"NONE"
14921644,4,"OTHER/OUT OF STATE"
14921644,5,"NONE"
14921647,1,"NONE"
14921647,2,"NONE"
14921656,1,"UNLICENSED"
14921656,2,"NONE"
14921660,1,"UNLICENSED"
14921663,1,"NONE"
14921671,1,"WITH CORRECTIVE LENSES"
14921672,1,"NONE"
14921681,1,"NONE"
14921688,1,"NONE"
14921688,3,"WITH CORRECTIVE LENSES"
14921695,1,"NONE"
14921695,2,"UNLICENSED"
14921707,1,"UNLICENSED"
14921707,2,"UNLICENSED"
14921709,1,"NONE"
14921709,2,"UNLICENSED"
14921716,1,"NONE"
14921716,2,"NONE"
14921733,1,"NONE"
14921733,2,"UNLICENSED"
14921733,4,"NONE"
14921749,1,"WITH CORRECTIVE LENSES"
14921749,2,"NONE"
14921756,1,"NONE"
14921756,2,"UNLICENSED"
14921764,1,"NONE"
14921764,2,"NONE"
14921767,1,"OTHER/OUT OF STATE"
14921767,2,"OTHER/OUT OF STATE"
14921769,1,"OTHER/OUT OF STATE"
14921769,3,"OTHER/OUT OF STATE"
14921779,1,"WITH CORRECTIVE LENSES"
14921779,2,"WITH CORRECTIVE LENSES"
14921782,1,"WITH CORRECTIVE LENSES"
14921783,1,"NONE"
14921792,1,"WITH CORRECTIVE LENSES"
14921792,2,"LOFS 21 OR OVER"
14921792,3,"NONE"
14921803,1,"NONE"
14921803,2,"NONE"
14921812,1,"NONE"
14921816,1,"NONE"
14921816,2,"WITH CORRECTIVE LENSES"
14921817,1,"NONE"
14921817,2,"NONE"
14921817,3,"UNLICENSED"
14921819,1,"NONE"
14921825,1,"NONE"
14921825,2,"NONE"
14921833,1,"WITH CORRECTIVE LENSES"
14921833,1,"STATED ON LICENSE"
14921833,3,"WITH CORRECTIVE LENSES"
14921834,1,"WITH CORRECTIVE LENSES"
14921834,2,"WITH CORRECTIVE LENSES"
14921836,1,"NONE"
14921839,1,"NONE"
14921839,2,"NONE"
14921860,1,"NONE"
14921860,2,"UNLICENSED"
14921861,1,"UNLICENSED"
14921863,1,"UNLICENSED"
14921868,1,"NONE"
14921868,2,"NONE"
14921873,1,"NONE"
14921873,2,"NONE"
14921873,3,"UNKNOWN"
14921873,4,"NONE"
14921877,1,"WITH CORRECTIVE LENSES"
14921877,2,"NONE"
14921886,1,"OTHER/OUT OF STATE"
14921886,2,"NONE"
14921887,1,"WITH CORRECTIVE LENSES"
14921911,1,"NONE"
14921911,2,"NONE"
14921914,1,"NONE"
14921914,2,"NONE"
14921921,1,"NONE"
14921921,2,"NONE"
14921923,1,"UNLICENSED"
14921923,2,"UNLICENSED"
14921923,3,"NONE"
14921936,1,"NONE"
14921936,2,"NONE"
14921937,1,"NONE"
14921937,2,"NONE"
14921937,3,"NONE"
14921951,1,"NONE"
14921951,2,"UNLICENSED"
14921959,1,"WITH CORRECTIVE LENSES"
14921959,3,"WITH CORRECTIVE LENSES"
14921965,1,"WITH CORRECTIVE LENSES"
14921965,2,"NONE"
14921968,1,"NONE"
14921968,2,"WITH CORRECTIVE LENSES"
14921970,1,"WITH CORRECTIVE LENSES"
14921970,2,"NONE"
14921972,1,"UNLICENSED"
14921972,2,"OTHER/OUT OF STATE"
14921972,3,"NONE"
14921973,1,"NONE"
14921997,1,"NONE"
14921997,2,"UNLICENSED"
14922006,1,"WITH CORRECTIVE LENSES"
14922006,2,"OTHER/OUT OF STATE"
14922011,1,"WITH CORRECTIVE LENSES"
14922012,1,"OTHER/OUT OF STATE"
14922012,2,"NONE"
14922015,1,"NONE"
14922015,2,"NONE"
14922037,1,"NONE"
14922048,1,"WITH CORRECTIVE LENSES"
14922057,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922057,2,"NONE"
14922065,1,"WITH CORRECTIVE LENSES"
14922065,2,"WITH CORRECTIVE LENSES"
14922069,1,"WITH CORRECTIVE LENSES"
14922069,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
14922069,2,"WITH CORRECTIVE LENSES"
14922069,3,"NONE"
14922073,1,"NONE"
14922073,2,"NONE"
14922076,1,"WITH CORRECTIVE LENSES"
14922076,2,"WITH CORRECTIVE LENSES"
14922076,3,"WITH CORRECTIVE LENSES"
14922080,1,"STATED ON LICENSE"
14922080,2,"UNLICENSED"
14922083,1,"WITH CORRECTIVE LENSES"
14922083,1,"STATED ON LICENSE"
14922084,1,"WITH CORRECTIVE LENSES"
14922091,1,"WITH CORRECTIVE LENSES"
14922092,1,"NONE"
14922092,2,"WITH CORRECTIVE LENSES"
14922092,3,"WITH CORRECTIVE LENSES"
14922094,1,"NONE"
14922094,2,"NONE"
14922103,1,"WITH CORRECTIVE LENSES"
14922103,2,"NONE"
14922106,1,"NONE"
14922106,2,"UNLICENSED"
14922107,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922107,2,"WITH CORRECTIVE LENSES"
14922107,3,"NONE"
14922110,1,"NONE"
14922110,2,"NONE"
14922116,1,"NONE"
14922116,2,"NONE"
14922119,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922119,2,"NONE"
14922122,1,"OTHER/OUT OF STATE"
14922122,2,"NONE"
14922123,1,"NONE"
14922144,1,"NONE"
14922144,2,"NONE"
14922146,1,"WITH CORRECTIVE LENSES"
14922152,1,"UNLICENSED"
14922152,2,"WITH CORRECTIVE LENSES"
14922154,1,"NONE"
14922154,2,"NONE"
14922155,1,"NONE"
14922155,2,"NONE"
14922158,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922158,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922161,1,"NONE"
14922161,2,"NONE"
14922162,1,"WITH CORRECTIVE LENSES"
14922162,2,"UNKNOWN"
14922168,1,"UNLICENSED"
14922170,1,"NONE"
14922178,1,"NONE"
14922178,2,"NONE"
14922181,1,"NONE"
14922181,2,"UNLICENSED"
14922187,1,"NONE"
14922187,2,"UNLICENSED"
14922208,1,"NONE"
14922208,2,"NONE"
14922223,1,"NONE"
14922228,1,"NONE"
14922228,2,"UNLICENSED"
14922230,1,"NONE"
14922230,2,"NONE"
14922235,1,"NONE"
14922235,2,"NONE"
14922238,1,"NONE"
14922246,1,"WITH CORRECTIVE LENSES"
14922246,2,"NONE"
14922263,1,"NONE"
14922263,2,"NONE"
14922274,1,"WITH CORRECTIVE LENSES"
14922283,1,"UNLICENSED"
14922283,2,"NONE"
14922290,1,"UNLICENSED"
14922290,2,"WITH CORRECTIVE LENSES"
14922294,1,"NONE"
14922294,2,"NONE"
14922302,1,"WITH CORRECTIVE LENSES"
14922302,2,"WITH CORRECTIVE LENSES"
14922305,1,"UNLICENSED"
14922305,2,"UNLICENSED"
14922309,1,"NONE"
14922309,2,"UNLICENSED"
14922309,3,"NONE"
14922312,1,"UNLICENSED"
14922312,2,"NONE"
14922320,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922320,2,"NONE"
14922337,1,"NONE"
14922337,2,"NONE"
14922342,1,"WITH CORRECTIVE LENSES"
14922342,2,"NONE"
14922345,1,"NONE"
14922345,2,"NONE"
14922360,1,"WITH CORRECTIVE LENSES"
14922360,2,"WITH CORRECTIVE LENSES"
14922365,1,"NONE"
14922365,2,"NONE"
14922365,3,"UNKNOWN"
14922372,1,"NONE"
14922372,2,"NONE"
14922393,1,"UNLICENSED"
14922393,2,"WITH CORRECTIVE LENSES"
14922393,3,"WITH CORRECTIVE LENSES"
14922395,1,"UNLICENSED"
14922395,2,"NONE"
14922411,1,"NONE"
14922411,2,"NONE"
14922414,1,"NONE"
14922414,2,"NONE"
14922421,1,"UNLICENSED"
14922421,2,"NONE"
14922422,1,"NONE"
14922430,1,"NONE"
14922430,2,"NONE"
14922431,1,"NONE"
14922431,2,"NONE"
14922432,1,"NONE"
14922432,2,"UNLICENSED"
14922432,3,"NONE"
14922435,1,"WITH CORRECTIVE LENSES"
14922435,2,"WITH CORRECTIVE LENSES"
14922438,1,"NONE"
14922438,2,"NONE"
14922449,1,"NONE"
14922454,1,"UNLICENSED"
14922454,2,"NONE"
14922459,1,"NONE"
14922459,2,"NONE"
14922460,1,"NONE"
14922460,2,"NONE"
14922466,1,"UNLICENSED"
14922470,1,"UNLICENSED"
14922470,2,"NONE"
14922472,1,"NONE"
14922472,2,"NONE"
14922476,1,"NONE"
14922485,1,"NONE"
14922485,2,"NONE"
14922489,1,"WITH CORRECTIVE LENSES"
14922489,2,"OTHER/OUT OF STATE"
14922503,1,"UNLICENSED"
14922504,1,"NONE"
14922504,2,"NONE"
14922506,1,"NONE"
14922506,2,"NONE"
14922510,1,"WITH CORRECTIVE LENSES"
14922510,2,"UNLICENSED"
14922511,1,"UNLICENSED"
14922515,1,"UNLICENSED"
14922515,2,"NONE"
14922527,1,"OTHER/OUT OF STATE"
14922535,1,"UNLICENSED"
14922541,1,"UNLICENSED"
14922541,2,"UNKNOWN"
14922544,1,"NONE"
14922544,2,"NONE"
14922547,1,"UNKNOWN"
14922547,2,"WITH CORRECTIVE LENSES"
14922547,2,"LOFS 21 OR OVER"
14922549,1,"NONE"
14922549,2,"NONE"
14922551,1,"WITH CORRECTIVE LENSES"
14922551,2,"HME EXPIRATION DATE MM/DD/YY"
14922553,1,"UNLICENSED"
14922553,2,"NONE"
14922555,1,"NONE"
14922560,1,"NONE"
14922560,3,"NONE"
14922572,1,"NONE"
14922572,2,"NONE"
14922578,1,"NONE"
14922581,1,"NONE"
14922581,2,"NONE"
14922583,1,"UNLICENSED"
14922583,2,"OTHER/OUT OF STATE"
14922583,3,"NONE"
14922588,1,"OTHER/OUT OF STATE"
14922588,2,"WITH CORRECTIVE LENSES"
14922594,1,"UNLICENSED"
14922604,1,"LOFS 21 OR OVER VEHICLE ABOVE CLASS C"
14922604,2,"WITH CORRECTIVE LENSES"
14922614,1,"UNLICENSED"
14922614,2,"NONE"
14922614,3,"NONE"
14922614,5,"NONE"
14922614,6,"OTHER/OUT OF STATE"
14922614,7,"NONE"
14922617,1,"WITH CORRECTIVE LENSES"
14922621,1,"NONE"
14922621,2,"WITH CORRECTIVE LENSES"
14922635,1,"WITH CORRECTIVE LENSES"
14922638,1,"NONE"
14922638,2,"NONE"
14922638,3,"NONE"
14922638,4,"NONE"
14922641,1,"NONE"
14922641,2,"NONE"
14922643,1,"NONE"
14922643,2,"NONE"
14922652,1,"WITH CORRECTIVE LENSES"
14922653,1,"UNLICENSED"
14922653,2,"NONE"
14922667,1,"UNLICENSED"
14922667,2,"NONE"
14922667,3,"NONE"
14922667,4,"NONE"
14922678,1,"UNLICENSED"
14922689,1,"STATED ON LICENSE"
14922689,2,"WITH CORRECTIVE LENSES"
14922689,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922691,1,"NONE"
14922709,1,"WITH CORRECTIVE LENSES"
14922709,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922709,2,"NONE"
14922712,1,"NONE"
14922716,1,"WITH CORRECTIVE LENSES"
14922716,2,"WITH CORRECTIVE LENSES"
14922723,1,"NONE"
14922723,2,"UNLICENSED"
14922724,1,"NONE"
14922724,2,"UNLICENSED"
14922724,3,"UNLICENSED"
14922725,1,"NONE"
14922725,2,"NONE"
14922725,3,"NONE"
14922730,1,"NONE"
14922730,2,"NONE"
14922731,1,"NONE"
14922731,2,"NONE"
14922732,1,"UNLICENSED"
14922732,2,"UNLICENSED"
14922733,1,"NONE"
14922733,2,"NONE"
14922748,1,"NONE"
14922751,1,"NONE"
14922753,1,"NONE"
14922753,2,"UNLICENSED"
14922755,1,"UNLICENSED"
14922756,1,"WITH CORRECTIVE LENSES"
14922756,2,"UNLICENSED"
14922757,1,"WITH CORRECTIVE LENSES"
14922757,1,"LOFS 21 OR OVER"
14922757,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
14922759,1,"UNLICENSED"
14922759,2,"OTHER/OUT OF STATE"
14922771,1,"UNLICENSED"
14922771,2,"WITH CORRECTIVE LENSES"
14922779,1,"NONE"
14922779,2,"NONE"
14922789,1,"NONE"
14922789,2,"NONE"
14922789,3,"NONE"
14922792,1,"NONE"
14922792,2,"WITH CORRECTIVE LENSES"
14922795,1,"UNLICENSED"
14922795,2,"NONE"
14922798,1,"NONE"
14922806,1,"NONE"
14922806,2,"UNLICENSED"
14922809,1,"LOFS 21 OR OVER"
14922813,1,"NONE"
14922813,2,"NONE"
14922814,1,"NONE"
14922814,2,"NONE"
14922821,1,"NONE"
14922821,2,"NONE"
14922822,1,"NONE"
14922822,2,"NONE"
14922828,1,"WITH CORRECTIVE LENSES"
14922828,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14922828,2,"NONE"
14922849,1,"WITH CORRECTIVE LENSES"
14922849,2,"WITH CORRECTIVE LENSES"
14922849,3,"UNLICENSED"
14922887,1,"WITH CORRECTIVE LENSES"
14922888,1,"NONE"
14922888,3,"WITH CORRECTIVE LENSES"
14922892,1,"NONE"
14922892,3,"NONE"
14922900,1,"WITH CORRECTIVE LENSES"
14922900,2,"UNLICENSED"
14922908,1,"OTHER/OUT OF STATE"
14922908,2,"NONE"
14922922,1,"NONE"
14922922,2,"WITH CORRECTIVE LENSES"
14922927,1,"NONE"
14922929,1,"NONE"
14922929,2,"NONE"
14922932,1,"NONE"
14922932,2,"WITH CORRECTIVE LENSES"
14922940,1,"NONE"
14922940,2,"NONE"
14922951,1,"NONE"
14922951,2,"NONE"
14922963,1,"NONE"
14922979,1,"WITH CORRECTIVE LENSES"
14922979,2,"NONE"
14922993,1,"UNKNOWN"
14922993,3,"WITH CORRECTIVE LENSES"
14923028,1,"NONE"
14923028,2,"WITH CORRECTIVE LENSES"
14923034,1,"WITH CORRECTIVE LENSES"
14923034,2,"NONE"
14923035,1,"WITH CORRECTIVE LENSES"
14923045,1,"WITH CORRECTIVE LENSES"
14923052,1,"NONE"
14923052,2,"UNLICENSED"
14923069,1,"NONE"
14923069,2,"WITH CORRECTIVE LENSES"
14923083,1,"NONE"
14923083,2,"WITH CORRECTIVE LENSES"
14923086,1,"WITH CORRECTIVE LENSES"
14923086,2,"NONE"
14923087,1,"NONE"
14923092,1,"WITH CORRECTIVE LENSES"
14923092,2,"WITH CORRECTIVE LENSES"
14923096,1,"WITH CORRECTIVE LENSES"
14923096,2,"NONE"
14923099,1,"WITH CORRECTIVE LENSES"
14923099,2,"UNLICENSED"
14923118,1,"NONE"
14923118,2,"NONE"
14923118,3,"NONE"
14923152,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14923152,2,"NONE"
14923164,1,"NONE"
14923179,1,"UNLICENSED"
14923179,2,"NONE"
14923205,1,"NONE"
14923205,2,"NONE"
14923206,1,"UNLICENSED"
14923206,2,"WITH CORRECTIVE LENSES"
14923223,1,"NONE"
14923241,1,"WITH CORRECTIVE LENSES"
14923241,2,"OTHER/OUT OF STATE"
14923242,1,"OTHER/OUT OF STATE"
14923244,1,"WITH CORRECTIVE LENSES"
14923244,2,"NONE"
14923251,1,"NONE"
14923251,2,"NONE"
14923259,1,"WITH CORRECTIVE LENSES"
14923259,2,"NONE"
14923262,1,"NONE"
14923262,2,"NONE"
14923269,1,"WITH CORRECTIVE LENSES"
14923269,2,"NONE"
14923269,3,"NONE"
14923292,1,"NONE"
14923292,2,"NONE"
14923295,1,"WITH CORRECTIVE LENSES"
14923295,2,"NONE"
14923304,1,"WITH CORRECTIVE LENSES"
14923304,2,"NONE"
14923304,3,"NONE"
14923306,1,"NONE"
14923306,2,"NONE"
14923310,1,"NONE"
14923310,2,"WITH CORRECTIVE LENSES"
14923311,1,"NONE"
14923311,2,"NONE"
14923314,1,"WITH CORRECTIVE LENSES"
14923314,2,"WITH CORRECTIVE LENSES"
14923314,3,"WITH CORRECTIVE LENSES"
14923318,1,"NONE"
14923320,1,"NONE"
14923320,2,"WITH CORRECTIVE LENSES"
14923324,1,"WITH CORRECTIVE LENSES"
14923324,2,"OTHER/OUT OF STATE"
14923335,1,"NONE"
14923335,2,"NONE"
14923336,1,"NONE"
14923336,2,"WITH CORRECTIVE LENSES"
14923340,1,"NONE"
14923340,2,"NONE"
14923342,1,"NONE"
14923349,1,"WITH CORRECTIVE LENSES"
14923349,2,"NONE"
14923349,3,"NONE"
14923354,1,"WITH CORRECTIVE LENSES"
14923354,2,"WITH CORRECTIVE LENSES"
14923355,1,"NONE"
14923355,2,"OTHER/OUT OF STATE"
14923359,1,"WITH CORRECTIVE LENSES"
14923365,1,"WITH CORRECTIVE LENSES"
14923365,2,"WITH CORRECTIVE LENSES"
14923368,1,"NONE"
14923370,1,"UNLICENSED"
14923385,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14923385,2,"NONE"
14923396,1,"HME EXPIRATION DATE MM/DD/YY"
14923397,1,"NONE"
14923397,2,"NONE"
14923397,3,"UNKNOWN"
14923399,1,"NONE"
14923399,2,"WITH CORRECTIVE LENSES"
14923401,1,"WITH CORRECTIVE LENSES"
14923403,1,"NONE"
14923403,2,"NONE"
14923403,3,"WITH CORRECTIVE LENSES"
14923405,1,"NONE"
14923405,2,"NONE"
14923407,1,"NONE"
14923407,2,"OTHER/OUT OF STATE"
14923409,1,"NONE"
14923409,2,"OTHER/OUT OF STATE"
14923409,3,"UNLICENSED"
14923413,1,"HME EXPIRATION DATE MM/DD/YY"
14923413,2,"HME EXPIRATION DATE MM/DD/YY"
14923415,1,"NONE"
14923415,2,"WITH CORRECTIVE LENSES"
14923415,3,"WITH CORRECTIVE LENSES"
14923415,4,"NONE"
14923419,1,"NONE"
14923419,2,"NONE"
14923422,1,"IF CMV, SCHOOL BUSES INTERSTATE"
14923422,2,"NONE"
14923422,3,"WITH CORRECTIVE LENSES"
14923423,1,"WITH CORRECTIVE LENSES"
14923423,2,"NONE"
14923429,1,"NONE"
14923429,2,"NONE"
14923437,1,"NONE"
14923437,3,"OTHER/OUT OF STATE"
14923440,1,"OTHER/OUT OF STATE"
14923440,3,"OTHER/OUT OF STATE"
14923444,1,"UNLICENSED"
14923461,1,"OTHER/OUT OF STATE"
14923461,3,"UNLICENSED"
14923464,1,"NONE"
14923470,1,"WITH CORRECTIVE LENSES"
14923470,2,"NONE"
14923480,1,"WITH CORRECTIVE LENSES"
14923480,2,"UNLICENSED"
14923502,1,"WITH CORRECTIVE LENSES"
14923506,1,"NONE"
14923506,2,"WITH CORRECTIVE LENSES"
14923506,3,"NONE"
14923508,1,"NONE"
14923508,2,"NONE"
14923508,3,"NONE"
14923515,1,"OTHER/OUT OF STATE"
14923515,2,"NONE"
14923516,1,"WITH CORRECTIVE LENSES"
14923516,2,"UNKNOWN"
14923517,1,"UNKNOWN"
14923517,2,"NONE"
14923522,1,"NONE"
14923522,2,"NONE"
14923526,1,"NONE"
14923526,2,"NONE"
14923526,3,"NONE"
14923530,1,"NONE"
14923530,2,"NONE"
14923542,1,"NONE"
14923557,1,"NONE"
14923557,2,"NONE"
14923574,1,"NONE"
14923574,2,"NONE"
14923588,1,"WITH CORRECTIVE LENSES"
14923596,1,"NONE"
14923596,2,"NONE"
14923601,1,"NONE"
14923601,2,"UNLICENSED"
14923601,3,"NONE"
14923613,1,"NONE"
14923613,2,"WITH CORRECTIVE LENSES"
14923628,1,"NONE"
14923628,2,"NONE"
14923640,1,"NONE"
14923640,2,"NONE"
14923653,1,"WITH CORRECTIVE LENSES"
14923655,1,"NONE"
14923655,2,"NONE"
14923656,1,"NONE"
14923656,2,"UNLICENSED"
14923667,1,"WITH CORRECTIVE LENSES"
14923667,2,"NONE"
14923677,1,"NONE"
14923677,2,"NONE"
14923681,1,"OTHER/OUT OF STATE"
14923681,2,"WITH CORRECTIVE LENSES"
14923686,1,"NONE"
14923686,2,"NONE"
14923688,1,"NONE"
14923688,2,"NONE"
14923689,1,"UNLICENSED"
14923689,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14923692,1,"OTHER/OUT OF STATE"
14923692,2,"NONE"
14923699,1,"UNLICENSED"
14923699,2,"NONE"
14923700,1,"WITH CORRECTIVE LENSES"
14923700,2,"NONE"
14923703,1,"NONE"
14923703,2,"NONE"
14923706,1,"NONE"
14923706,2,"NONE"
14923709,1,"NONE"
14923709,2,"UNLICENSED"
14923718,1,"NONE"
14923718,2,"NONE"
14923718,3,"NONE"
14923723,1,"NONE"
14923723,2,"NONE"
14923729,1,"NONE"
14923729,2,"NONE"
14923734,1,"WITH CORRECTIVE LENSES"
14923734,2,"NONE"
14923744,1,"NONE"
14923744,2,"STATED ON LICENSE"
14923745,1,"NONE"
14923745,2,"UNLICENSED"
14923752,1,"NONE"
14923752,2,"NONE"
14923754,1,"WITH CORRECTIVE LENSES"
14923754,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14923754,2,"WITH CORRECTIVE LENSES"
14923763,1,"WITH CORRECTIVE LENSES"
14923763,2,"NONE"
14923764,1,"NONE"
14923764,3,"WITH CORRECTIVE LENSES"
14923767,1,"NONE"
14923767,2,"NONE"
14923770,1,"NONE"
14923770,2,"OTHER/OUT OF STATE"
14923774,1,"NONE"
14923777,1,"NONE"
14923777,2,"NONE"
14923783,1,"NONE"
14923783,2,"NONE"
14923785,1,"NONE"
14923785,2,"NONE"
14923802,1,"OTHER/OUT OF STATE"
14923804,1,"UNLICENSED"
14923810,1,"NONE"
14923810,2,"NONE"
14923829,1,"NONE"
14923833,1,"NONE"
14923843,1,"NONE"
14923847,1,"NONE"
14923847,2,"UNLICENSED"
14923854,1,"NONE"
14923854,2,"UNLICENSED"
14923854,3,"WITH CORRECTIVE LENSES"
14923859,1,"NONE"
14923859,2,"NONE"
14923861,1,"WITH CORRECTIVE LENSES"
14923862,1,"NONE"
14923862,2,"NONE"
14923867,1,"NONE"
14923867,2,"NONE"
14923868,1,"NONE"
14923868,2,"OTHER/OUT OF STATE"
14923873,1,"UNLICENSED"
14923873,2,"UNLICENSED"
14923880,1,"UNKNOWN"
14923880,2,"NONE"
14923886,1,"NONE"
14923886,2,"NONE"
14923904,1,"WITH CORRECTIVE LENSES"
14923904,2,"UNLICENSED"
14923904,3,"NONE"
14923914,1,"NONE"
14923914,2,"NONE"
14923921,1,"UNLICENSED"
14923921,2,"NONE"
14923936,1,"NONE"
14923947,1,"NONE"
14923949,1,"NONE"
14923949,2,"NONE"
14923952,1,"WITH CORRECTIVE LENSES"
14923953,1,"NONE"
14923953,2,"WITH CORRECTIVE LENSES"
14923955,1,"WITH CORRECTIVE LENSES"
14923955,2,"WITH CORRECTIVE LENSES"
14923960,1,"WITH CORRECTIVE LENSES"
14923960,2,"UNLICENSED"
14923966,1,"NONE"
14923966,2,"NONE"
14923981,1,"NONE"
14923983,1,"NONE"
14923983,2,"WITH CORRECTIVE LENSES"
14923985,1,"NONE"
14923985,2,"NONE"
14923989,1,"OTHER/OUT OF STATE"
14923989,2,"NONE"
14923990,1,"WITH CORRECTIVE LENSES"
14923990,2,"WITH CORRECTIVE LENSES"
14923996,1,"NONE"
14923999,1,"WITH CORRECTIVE LENSES"
14923999,2,"UNLICENSED"
14923999,3,"UNLICENSED"
14924000,1,"WITH CORRECTIVE LENSES"
14924000,2,"NONE"
14924001,1,"NONE"
